nan,-3.736667969488977753e-03,-2.454505737313588710e-03,-3.679240505672507194e-03,-2.860656916909240424e-03,-3.500894454042060081e-03,1.726943461699860516e-04,-3.224791602188359363e-03,-4.702631201419643636e-03,-3.127957797509062048e-03,1.446451035006179886e-03,-7.334383634586827405e-04
nan,nan,-3.354144829470375073e-03,-3.754532334500594853e-03,-3.777607269204304782e-03,-3.927967883108028635e-03,-2.330004580815461801e-03,-5.026506730961749492e-03,-5.021248831422679693e-03,-3.340221804232151349e-03,2.922288197659828057e-05,1.244866743304411799e-03
nan,nan,nan,5.053196706621073536e-03,4.787438064339513515e-03,4.942038959191804269e-03,6.458282776466234276e-03,2.578631601982545041e-03,5.544513976226780883e-03,4.939880724720215055e-03,1.014007508386649548e-03,4.199296589079779679e-03
nan,nan,nan,nan,-1.569534312724928885e-03,-1.569995704778323403e-03,-1.715789372879524682e-03,-2.368203887814154807e-03,-2.127544361988226163e-03,-1.605605123853626106e-03,1.062602218818597954e-03,-1.411072772964504229e-03
nan,nan,nan,nan,nan,1.184088174815090162e-03,1.047087253602550783e-03,1.446260132578383595e-03,8.004855478522532319e-04,1.245256624413487853e-03,1.752099253468086815e-04,2.046448400912420640e-03
nan,nan,nan,nan,nan,nan,-2.077798689735049081e-03,-2.465628138938455449e-03,-1.586626072137276022e-03,-2.238144276423330910e-03,-3.453242831996661266e-04,-2.507010416426726923e-03
nan,nan,nan,nan,nan,nan,nan,-2.191683200592098313e-03,-2.033595552664808903e-03,-6.603478107845793792e-04,3.338513103307350072e-03,-6.059147337438806902e-04
nan,nan,nan,nan,nan,nan,nan,nan,5.362628862857113377e-03,2.866816076344533455e-03,-5.240947942336093845e-03,4.829853468278324374e-03
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.884936741539443641e-02,4.800731324128060251e-02,1.783140321363882105e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.073492567350675664e-03,-7.037132958642826341e-04
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.049608018688377609e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
