nan,1.775775651597549451e-02,1.797415411570708194e-02,4.291298826033541902e-02,1.803692706653911917e-02,1.748864743386346204e-02,1.666265191504145288e-02,3.529425354108867152e-02,1.940944621217471910e-02,3.766129793754822985e-02,1.717502180866198325e-02,1.811535388789294737e-02
nan,nan,-1.769366768418348564e-03,4.483643296743708428e-04,-1.852256135396640122e-03,-1.873960620463856978e-03,-1.904437511142695154e-03,-2.463030290115797438e-03,-9.902737802429117941e-04,-1.770209342122630591e-04,-6.943069563447035186e-04,-1.793168151884463272e-03
nan,nan,nan,-3.811775279243725251e-03,-2.470840882953043334e-03,-2.439593775333609264e-03,-2.558282482690700174e-03,-2.602281891102176115e-03,-2.924870264496656769e-03,-2.693522038059913137e-03,-1.893298709983920469e-03,-2.484616657635870928e-03
nan,nan,nan,nan,7.097292887999041323e-03,6.975126693746430857e-03,8.758516584004982439e-03,6.994249918733597138e-03,8.535389629269016232e-03,4.975368942181998544e-02,7.593028877829588463e-03,7.179759485800535183e-03
nan,nan,nan,nan,nan,-6.477269264259474021e-04,-6.284397060943415839e-04,-1.124628207533340252e-03,-6.287628552865479059e-04,-4.425079969882922404e-04,-7.806871701186435253e-04,-6.361422393742169768e-04
nan,nan,nan,nan,nan,nan,1.222267987049385773e-04,3.170362643752921983e-04,1.253247281237171440e-04,9.323788277358635579e-05,1.613003783446920192e-04,1.439608172129173969e-04
nan,nan,nan,nan,nan,nan,nan,7.010276968799800112e-03,5.964281696270647137e-03,2.688782469941933262e-03,2.913825423761060018e-02,4.876153963703183485e-03
nan,nan,nan,nan,nan,nan,nan,nan,1.929588804420970249e-03,4.675963699211999058e-03,-8.341963870217405930e-03,-4.915167107490902264e-04
nan,nan,nan,nan,nan,nan,nan,nan,nan,-9.536760725283338624e-03,1.064034780990852358e-02,4.783716652390342626e-03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.083627766931136049e-02,-3.339428655166035848e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.836233066034027275e-03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
